disease,name,n_terms,sum,mean_dist,max_dist,min_dist,std_dist
5493,TGIF1 (OMIM:142946),54,6761.25869809385,4.724848845628127,8.496940536393314,0.00028615519404338896,1.6339128350646974
5494,TGM1 (OMIM:242300),64,8883.774933443012,4.4066343915887956,8.924086702754352,0.001799287686187263,1.4734929181339385
5495,TGM3 (OMIM:617251),12,272.7873149645387,4.133141135826344,7.386929850406527,0.0031111550003862197,1.62506850904797
5496,TGM5 (OMIM:609796),14,357.9705289959303,3.933742076878355,8.191651545449322,1.368608817092051,1.4863968949346824
5497,TGM6 (OMIM:613908),67,11476.040972095361,5.190430109495867,8.597167789591278,0.0011901076561597205,1.4928433764533793
5498,TH (OMIM:605407),46,5209.1846954357225,5.033028691242244,8.474730506917664,0.000762189151311748,1.581533433588971
5499,THAP1 (OMIM:602629),32,2330.5339846208067,4.698657227058078,8.303538898777834,0.0008585106956950381,1.4470758584776306
5500,THBD (OMIM:612926),48,6012.021715410849,5.329806485293306,8.532793082820541,8.907799783192584e-05,1.7433265262891071
5501,THBD (OMIM:614486),15,466.21544190877427,4.44014706579785,8.608043813374033,1.3363772845193072,1.6745815355029385
5502,THG1L (OMIM:618800),66,11606.294483463585,5.410859899050623,8.486933776271572,2.000000165480742e-10,1.6137157031790967
5503,THOC1 (OMIM:620280),12,306.20620827680364,4.6394880041939945,7.810172152642902,0.3980917516456417,1.880678472080476
5504,THOC2 (OMIM:300957),124,39366.04391411602,5.162082863115135,8.987459994539787,0.00045166719225580687,1.4582691193071715
5505,THOC6 (OMIM:613680),104,24416.98989825151,4.558810660614546,8.549101934435077,0.00022366396974664592,1.375274680688434
5506,THPO (OMIM:620478),11,210.8796098429158,3.834174724416651,6.614209260717623,0.021118882200204435,1.4336169184860574
5507,THPO (OMIM:620481),27,1711.130997625129,4.87501708725108,8.426875952827007,0.0013984767725301699,1.8078413624362972
5508,THRA (OMIM:614450),88,19110.712825154616,4.992349222872157,8.952867384891348,0.00015304849304319395,1.6354720344448048
5509,THRB (OMIM:145650),8,125.76507542656131,4.491609836662904,9.040738285628901,0.003213598646000667,2.2269256742021324
5510,THRB (OMIM:188570),33,2236.69989530152,4.236174044131666,8.111485915278674,0.04582841245223828,1.461139896243492
5511,THRB (OMIM:274300),60,8527.348672608063,4.817711114467832,9.225799534831939,0.003213598646000667,1.6884649260316857
5512,THSD1 (OMIM:618734),17,499.972158047286,3.6762658679947497,7.833407593812494,0.006749563231622494,1.869793175086068
5513,THSD1 (OMIM:620244),78,14973.576580300698,4.9862059874461195,9.063113631429893,0.0024505065415623057,1.569075584075614
5514,THSD4 (OMIM:619825),60,8786.525983505675,4.96413897373202,9.037924510461162,0.00012113826840601775,1.6357840964027064
5515,THUMPD1 (OMIM:619989),85,17163.843041853295,4.807799171387478,8.849594780119629,0.00015294580467822567,1.4721619676072182
5516,TIA1 (OMIM:604454),23,1143.663094661621,4.52040748878111,8.336635705443317,0.00025006395324224406,1.6944049697522214
5517,TIA1 (OMIM:619133),37,3171.566023760966,4.762111146788237,8.70404734913863,0.00022130642903701804,1.6723939214821033
5518,TIAM1 (OMIM:619908),88,17770.322873158377,4.64219510793061,8.361507932805846,0.0007031720066138041,1.379657653428964
5519,TICAM1 (OMIM:614850),22,1005.7197663352721,4.353765222230615,7.9304212078272025,4.9346129758286674e-05,1.7882967974830015
5520,TIE1 (OMIM:619401),9,133.41483667128392,3.7059676853134422,7.699848918314645,0.7400213448202568,1.657203020514476
5521,TIMELESS (OMIM:620015),6,48.791657831910705,3.252777188794047,6.0006018397088745,1.046009439364104,1.5445630680656952
5522,TIMM22 (OMIM:618851),51,6269.981683666327,4.917632693071629,8.57086385389333,8.091248143822315e-05,1.6192722821498788
5523,TIMM50 (OMIM:617698),131,41947.36859298824,4.926291085494802,8.797434360925019,0.00016194096168394945,1.4337927974202729
5524,TIMM8A (OMIM:304700),76,14689.136566951722,5.154083005947973,8.870269407856457,0.00019055189456244724,1.5529802037601315
5525,TIMMDC1 (OMIM:618251),73,12406.543270666765,4.720906876205009,8.758319797340576,0.14566549635316983,1.435789032092913
5526,TIMP3 (OMIM:136900),21,958.7083467650425,4.565277841738298,7.882271767873159,2.000000165480742e-10,1.5679701684068725
5527,TINF2 (OMIM:268130),110,29625.6296781072,4.9417230488919435,9.223393158840036,2.000000165480742e-10,1.518094247914071
5528,TINF2 (OMIM:613990),158,61173.94204262545,4.932189151223531,9.223393158840036,0.00034846550864526177,1.450173564259949
5529,TJP2 (OMIM:607748),31,2239.505391946055,4.816140627840979,8.611724852637025,0.00011815984619170975,1.758602913156276
5530,TJP2 (OMIM:615878),27,1569.6188525184239,4.471848582673572,8.443942498595884,0.3110867809222553,1.6118760393160059
5531,TK2 (OMIM:609560),79,15728.572245144256,5.105021825752761,8.972606130197066,2.000000165480742e-10,1.6389566518194216
5532,TK2 (OMIM:617069),60,7980.076965605664,4.508518059664217,8.621154313068475,0.00035005354757042197,1.467973067909254
5533,TKFC (OMIM:618805),86,18511.1292581776,5.0646044482018056,8.910650394386911,0.0012541389199276578,1.5848949925790965
5534,TKT (OMIM:617044),72,12626.685532999338,4.940017814162495,8.746401727225928,0.04582841245223828,1.4505375155060434
5535,TLCD3B (OMIM:619531),32,2161.032162253009,4.3569196819617115,8.447163633763404,0.0008069303612503042,1.4884680794838512
5536,TLE6 (OMIM:616814),8,109.51327751700872,3.9111884827503114,6.957128747041759,0.0003828231525103401,2.476173920827913
5537,TLK2 (OMIM:618050),182,82766.47614504898,5.024981855688724,9.013265320832058,0.0004188244727401994,1.4397943034805212
5538,TLL1 (OMIM:613087),15,468.8152309165115,4.464906961109634,8.283515864212152,0.09405951567937798,1.6268075603583478
5539,TLR2 (OMIM:246300),2,2.1149576583282963,2.1149576583282963,2.1149576583282963,2.1149576583282963,0.0
5540,TLR3 (OMIM:613002),35,3119.1601179897025,5.242285912587735,8.63328926249833,0.00209953458614878,1.6667281270964387
5541,TLR7 (OMIM:301051),6,49.651650590813084,3.310110039387539,5.294769625484215,1.616481115612072,1.2007924517418624
5542,TLR7 (OMIM:301080),84,17507.86902104256,5.022337642295628,8.781826322414355,0.0008770502047779283,1.5972562357532387
5543,TLR8 (OMIM:301078),102,27164.90628826739,5.273715062758181,9.050253984594134,4.9346129758286674e-05,1.5446982087770798
5544,TM4SF20 (OMIM:615432),24,1102.2103798330797,3.9935158689604338,7.663180277084656,0.04614900387743423,1.4007181842561014
5545,TMC1 (OMIM:600974),8,112.28833917036721,4.0102978275131145,7.810172152642902,0.3980917516456417,1.8551731799335855
5546,TMC1 (OMIM:606705),8,90.71911191350983,3.2399682826253513,4.985368300333607,0.3980917516456417,1.346498073791611
5547,TMC6 (OMIM:226400),10,165.7653392736192,3.6836742060804264,8.190097450946213,0.7400213448202568,1.686471813331031
5548,TMC8 (OMIM:618231),14,396.57875698348903,4.35800831849988,7.686829119079586,0.00010349237996709834,1.7347027712916794
5549,TMCO1 (OMIM:213980),295,224236.71103961254,5.170914586408683,9.013265320832058,0.00016194096168394945,1.403683958106557
5550,TMEM106B (OMIM:617964),97,25230.585925507618,5.418940276096997,8.588074760089507,0.00018869251796236437,1.528018471708502
5551,TMEM107 (OMIM:617562),59,8059.195441924151,4.710225272895471,8.599968061072842,0.012680465249425172,1.5413372184252143
5552,TMEM107 (OMIM:617563),99,22367.998153831904,4.611007659004722,8.860628775566731,0.0012599449808452711,1.44960261732583
5553,TMEM126A (OMIM:612989),41,4371.730258966292,5.331378364593039,8.687136769700672,0.0017252892329913654,1.5139616731016354
5554,TMEM126B (OMIM:618250),60,9171.479733073704,5.181626967838251,9.212302466567023,0.0007165373026079224,1.7338682094932412
5555,TMEM132E (OMIM:618481),8,112.28833917036721,4.0102978275131145,7.810172152642902,0.3980917516456417,1.8551731799335855
5556,TMEM138 (OMIM:614465),55,7226.705003118248,4.866468015567844,8.602400318048161,0.003858363741813922,1.5725196697468642
5557,TMEM147 (OMIM:620075),146,52511.44187832067,4.9609297948342626,8.790500646376174,0.00015294580467822567,1.4460056830905341
5558,TMEM151A (OMIM:620245),20,827.3406411659568,4.3544244271892465,7.27317540013218,0.00037868868455093207,1.5891223851724736
5559,TMEM163 (OMIM:620243),64,9832.140308295133,4.877053724352744,8.74637943623181,7.104736562826131e-05,1.4956054299388046
5560,TMEM165 (OMIM:614727),113,30701.941718987597,4.851760701483501,9.061347142414805,0.0019587674577635403,1.5475104567423907
5561,TMEM199 (OMIM:616829),50,6571.216837207639,5.3642586426184815,8.870272353659333,0.000151751107741131,1.6291740143928444
5562,TMEM216 (OMIM:603194),84,17104.233044895314,4.906549926820228,8.705876236402291,0.045904659837265424,1.4077868944813934
5563,TMEM216 (OMIM:608091),148,59197.27724638862,5.441926571648154,8.990806509764955,0.00018949040145411217,1.5411835762094825
5564,TMEM218 (OMIM:619562),87,18039.749661584945,4.822173125256601,8.717197563557761,0.012680465249425172,1.5724973902325232
5565,TMEM222 (OMIM:619470),115,31942.18761509657,4.872950055697417,8.547299039273954,0.001107639007670092,1.4411508722162552
5566,TMEM231 (OMIM:614970),57,7513.521703741553,4.707720365752853,8.644900900811471,0.128450064141827,1.4822115494363741
5567,TMEM231 (OMIM:615397),22,1058.2376940248864,4.581115558549292,7.617562028304475,0.012680465249425172,1.6184436861590799
5568,TMEM237 (OMIM:614424),155,61140.07774759874,5.122754733774507,8.849306900077684,2.000000165480742e-10,1.4020849525855923
5569,TMEM240 (OMIM:607454),78,16039.584404075973,5.341186947744247,8.369548152101572,0.0004634687819836333,1.5158605089918986
5570,TMEM260 (OMIM:617478),127,39206.3628840866,4.900182837656118,8.565951232299874,5.9439822204979764e-05,1.4180352092308128
5571,TMEM38B (OMIM:615066),75,13062.109280703346,4.707066407460665,8.765736900359698,0.35822014713948613,1.5413590129418648
5572,TMEM43 (OMIM:604400),30,2457.7195944757086,5.649930102243008,9.19945232737294,0.00011614300830541902,1.980231533147794
5573,TMEM43 (OMIM:614302),21,993.1471630119781,4.729272204818944,8.63909233389679,0.09405951567937798,1.6414258344352834
5574,TMEM43 (OMIM:619832),5,36.198003799098124,3.6198003799098126,4.662535130851787,1.0324879018887914,1.0353674212367496
5575,TMEM53 (OMIM:619727),120,34479.74276497512,4.829095625346655,8.84939032163348,0.00017189252005425464,1.5057219360695522
5576,TMEM63A (OMIM:618688),68,11951.723683439455,5.246586340403624,8.624766812502015,0.001107639007670092,1.5502793817457545
5577,TMEM63C (OMIM:619966),54,7501.13578136756,5.241883844421776,8.177036337731584,0.003231293569885766,1.574300291604902
5578,TMEM67 (OMIM:216360),141,51638.752708870044,5.231889838791291,8.825116156796453,0.00015294580467822567,1.517642080267955
5579,TMEM67 (OMIM:602152),104,26746.33095982689,4.993713771438927,8.995393516755808,0.003858363741813922,1.5157081632375944
5580,TMEM67 (OMIM:607361),64,9824.768320413488,4.8733969843320875,8.721766517554151,0.006411663286406157,1.5002442094717736
5581,TMEM67 (OMIM:610688),80,16214.46752392446,5.131160608836854,8.985832664434763,0.00030206516417093,1.63749201871916
5582,TMEM67 (OMIM:613550),57,7834.650825234485,4.908929088492785,8.314613092403363,0.0003897771023818096,1.6413999483395552
5583,TMEM70 (OMIM:614052),127,39438.66974238274,4.929217565602142,9.195128044332092,0.0011901076561597205,1.4287251083660042
5584,TMEM94 (OMIM:618316),180,81217.95049390291,5.041461855611602,9.154579779691213,2.000000165480742e-10,1.4517439415757585
5585,TMEM98 (OMIM:615972),22,1119.6267299454253,4.8468689608027065,8.334923628671941,0.21130554535635543,1.7317205572094538
5586,TMIE (OMIM:600971),5,36.198003799098124,3.6198003799098126,4.662535130851787,1.0324879018887914,1.0353674212367496
5587,TMLHE (OMIM:300872),37,3142.670121428713,4.718723906049119,8.40683456486806,0.0005689965370294645,1.4830454679235858
5588,TMPRSS15 (OMIM:226200),16,508.4751243686243,4.237292703071869,8.169677392148,0.7400213448202568,1.3882731513282038
5589,TMPRSS3 (OMIM:601072),7,67.17848022202988,3.198975248668089,4.662535130851787,0.3980917516456417,1.227516412457778
5590,TMPRSS6 (OMIM:206200),13,332.2407432671779,4.259496708553563,8.278009989075827,0.0012573389324259374,1.9950141652716018
5591,TMTC3 (OMIM:617255),115,34239.11567783038,5.223358608364665,8.849306900077684,2.000000165480742e-10,1.482693489344122
5592,TMTC4 (OMIM:620714),7,67.17848022202988,3.198975248668089,4.662535130851787,0.3980917516456417,1.227516412457778
5593,TMX2 (OMIM:618730),72,12617.739497036699,4.936517800092605,8.908085989829646,0.00030206516417093,1.545998426162229
5594,TNC (OMIM:615629),8,112.28833917036721,4.0102978275131145,7.810172152642902,0.3980917516456417,1.8551731799335855
5595,TNFAIP3 (OMIM:616744),77,14267.652015355274,4.87616268467371,8.623351993858867,0.0007325559063462348,1.6137779460592943
5596,TNFRSF11A (OMIM:174810),40,3422.2732798694587,4.387529845986486,8.827914320261462,0.19758338043511225,1.5058388893555141
5597,TNFRSF11A (OMIM:602080),90,18316.003486983886,4.573284266412955,8.921946389128312,0.0030276185147941883,1.5735169831591969
5598,TNFRSF11A (OMIM:612301),117,33190.06016826668,4.890960826446608,8.914637429669837,0.0012287831758608515,1.5719933220832525
5599,TNFRSF11B (OMIM:239000),127,39700.39597023226,4.961929255122143,8.974707150406127,0.00015304849304319395,1.5717451553343007
5600,TNFRSF13B (OMIM:609529),25,1364.6222449598813,4.548740816532938,8.227614823375735,0.7726575342011646,1.535673716722255
5601,TNFRSF13C (OMIM:613494),49,5547.801635508619,4.717518397541343,8.573244966857612,0.011062529308141045,1.5387957405814252
5602,TNFRSF1A (OMIM:142680),94,22646.07627937331,5.180982905370238,9.4286855550867,0.0005002321842626233,1.7124357554292493
5603,TNFRSF4 (OMIM:615593),28,1776.5574508252705,4.699887436045689,9.00106593667079,0.0028393243496576334,1.8276822156122645
5604,TNFRSF9 (OMIM:620282),88,19092.183136418906,4.987508656326778,8.84308613529939,0.00010563534348670766,1.5820828295547205
5605,TNFSF11 (OMIM:259710),109,27786.06298595416,4.720703871212056,9.128937615348889,0.00024780000024484864,1.6196064063433604
5606,TNIK (OMIM:617028),29,1833.3530277939758,4.5156478517093,8.029589185546241,0.04582841245223828,1.5465277036276501
5607,TNNC1 (OMIM:611879),15,525.3740716897506,5.003562587521435,9.19945232737294,0.02584939923939534,2.014339250234918
5608,TNNC1 (OMIM:613243),42,4897.682086602381,5.688364792801836,9.235549052995463,0.0001849738499394851,1.691009195489183
5609,TNNC2 (OMIM:620161),59,7777.506657802,4.545591266979544,8.752336341259692,0.0010855653860684738,1.5279891645372388
5610,TNNI2 (OMIM:601680),94,22006.25495772421,5.034604199891149,8.876180524575485,0.0007631624041484902,1.6263104381897335
5611,TNNI3 (OMIM:115210),27,1664.2935940489363,4.7415771910226105,8.78032712110944,0.00020110568398922692,1.7206820656676378
5612,TNNI3 (OMIM:611880),15,491.76985715053286,4.683522449052694,8.5726675307412,0.29666805718488515,1.714786050743881
5613,TNNI3 (OMIM:613286),13,366.9862788291843,4.70495229268185,7.860232416045132,0.05130359026450264,1.7585930833907486
5614,TNNI3 (OMIM:613690),18,747.0717597120624,4.882821958902369,7.89557398739869,0.0016774853343257336,1.7534295664188206
5615,TNNI3K (OMIM:616117),34,2968.8167842736884,5.292008528117091,8.805908677359295,0.0001849738499394851,2.04322610844764
5616,TNNT1 (OMIM:605355),62,8688.498481066505,4.5946581073857775,8.590719919891404,0.0001935303784154868,1.529617531269907
5617,TNNT1 (OMIM:620386),78,15257.27712895411,5.080678364620083,8.74889240355591,0.0006888527898926093,1.6968875436004425
5618,TNNT1 (OMIM:620389),109,31153.379340111886,5.292792956186185,9.126221757608684,0.0005727427745271421,1.6212191844469357
5619,TNNT2 (OMIM:115195),30,2253.960653234629,5.181518743068112,8.260368587203972,0.0001849738499394851,1.5716331583600351
5620,TNNT2 (OMIM:601494),41,4576.7573015836715,5.581411343394722,9.19945232737294,0.0028246861463372313,1.8841316655608105
5621,TNNT2 (OMIM:612422),30,2077.080658355514,4.77489806518509,8.269262595228167,0.004153742530127163,1.596441372234011
5622,TNNT3 (OMIM:618435),62,8705.70924095737,4.603759513991206,8.472693896809135,0.00011500658009453042,1.6451143091860503
5623,TNPO2 (OMIM:619556),109,29630.816519363143,5.03411765534542,8.885520883428894,0.0006217310747805367,1.4587854955495803
5624,TNPO3 (OMIM:608423),58,7787.072634182472,4.710872736952494,8.735419491702277,0.001107639007670092,1.7033348441065677
5625,TNR (OMIM:619653),85,18500.024081188356,5.1820795745625645,8.711713997557991,5.9439822204979764e-05,1.6409189642909692
5626,TNRC6A (OMIM:618074),8,96.8014452268388,3.4571944723871,6.209094873283806,0.10907284703907069,1.7094038770891857
5627,TNRC6B (OMIM:619243),118,33953.0022928488,4.918586454128467,8.75858609556111,0.0010976185592787876,1.4909228078987584
5628,TNXB (OMIM:606408),84,16950.483214691492,4.862444984134106,9.113551114493088,0.00027351846559422414,1.4117006571694826
5629,TNXB (OMIM:615963),25,1263.6734128470648,4.212244709490216,7.841061643130135,0.0006657027479323925,1.4530897175405926
5630,TOE1 (OMIM:614969),176,79555.86022328847,5.165964949564186,8.860628775566731,0.0001663034595149971,1.462771552095242
5631,TOGARAM1 (OMIM:619185),141,50000.36739706157,5.065893353299045,8.995747773179575,0.0001473428281572063,1.425353348313954
5632,TOM1 (OMIM:619510),79,16603.074617498354,5.388859012495408,8.616277493040236,0.00017851427268566979,1.677935348010206
5633,TOMM7 (OMIM:620601),120,33508.88056129746,4.693120526792361,8.928031774842259,0.0016094262110088685,1.4522831311117352
5634,TONSL (OMIM:271510),153,58766.789467792565,5.053903463002457,8.890761443237208,2.000000165480742e-10,1.4750984179130358
5635,TOP3A (OMIM:618097),70,10272.71081017281,4.25371048040282,8.115013150975653,7.104736562826131e-05,1.3646101102464252
5636,TOP3A (OMIM:618098),77,15912.406177078712,5.438279623061761,8.917651385779592,9.774864833445439e-05,1.5979812756061906
5637,TOP6BL (OMIM:618432),11,254.59562259097441,4.629011319835898,8.70445885574398,0.0003828231525103401,2.399165759451647
5638,TOPORS (OMIM:609923),20,808.2467141551913,4.253930074501007,7.263307615743137,0.0008069303612503042,1.3769747110469792
5639,TOR1A (OMIM:128100),95,23023.21856707451,5.15637593887447,9.143413429163207,0.0008585106956950381,1.5129581736324205
5640,TOR1A (OMIM:618947),202,103602.95754201036,5.103342571400934,9.072246849774901,4.395661259112839e-05,1.5035280860477704
5641,TOR1AIP1 (OMIM:617072),72,12017.785422575054,4.701793983793057,8.562290213982543,0.0005149209235504193,1.5719820969287337
5642,TP53 (OMIM:151623),56,8003.701699754535,5.197208895944503,8.746188066225798,0.00012762636136547128,1.6121112255354904
5643,TP53 (OMIM:202300),16,470.4086875905599,3.920072396587999,7.975507017396113,0.011468943087897837,1.5499587588198152
5644,TP53 (OMIM:260500),41,3602.869164521586,4.3937428835629095,8.671057656101983,0.0001339273823782835,1.4638668838037727
5645,TP53 (OMIM:607107),13,259.1236662480071,3.3220982852308603,5.708471727282082,0.2790069274728386,1.193271370196174
5646,TP53 (OMIM:618165),81,14824.687181287849,4.5755207349653855,9.19782351094302,0.000236111785946858,1.5055649926517702
5647,TP53RK (OMIM:617730),113,30491.52483885313,4.818508982119647,8.64198020110445,0.00040364886229316726,1.3764533777229127
5648,TP63 (OMIM:103285),85,18172.19087655864,5.090249545254522,8.981774667290438,0.00016194096168394945,1.6268685295688972
5649,TP63 (OMIM:106260),157,63621.85925850115,5.195317594194116,9.083635944946302,0.0002744252097946437,1.4471807902594014
5650,TP63 (OMIM:129400),140,52037.23152757228,5.348122459154396,9.488126864076262,0.00017189252005425464,1.465181686183776
5651,TP63 (OMIM:603543),67,10597.544410305098,4.793100140346041,9.156494326348636,0.00039473045797108687,1.575378524427505
5652,TP63 (OMIM:604292),194,100135.56965889584,5.348836582388539,9.163130317876329,4.941497953343199e-05,1.4684519944428651
5653,TP63 (OMIM:605289),39,2904.2262024073457,3.919333606487646,8.348138679423135,0.06357817011318781,1.614981435071466
5654,TP63 (OMIM:620311),33,2524.361047994588,4.780986833323083,7.922971865440854,0.00011361266494711034,1.6712757404707528
5655,TP73 (OMIM:619466),48,5058.9843469790485,4.48491520122256,8.410504382052565,0.00045198453520349144,1.5170560193719023
5656,TPH2 (OMIM:613003),21,866.4755867059132,4.126074222409111,8.098387049576711,0.04582841245223828,1.745505808136371
5657,TPI1 (OMIM:615512),107,28492.520638892318,5.024249804072001,9.156178151862965,0.00019109498643675617,1.4714608585027376
5658,TPK1 (OMIM:614458),96,22958.462210387923,5.034750484734194,8.654057698408266,0.0011901076561597205,1.50985957773284
5659,TPM1 (OMIM:115196),14,431.5179442157796,4.741955430942633,8.397887949777749,0.02584939923939534,1.9021835038781385
5660,TPM1 (OMIM:611878),29,2258.917868960337,5.563837115665854,8.24545218396927,0.00016031828208005656,1.7921979279683846
5661,TPM2 (OMIM:108120),140,50926.02720270101,5.2339185203187055,8.876180524575485,0.0002023024461948555,1.5443137408610572
5662,TPM2 (OMIM:609285),116,34984.997361380585,5.245127040686745,9.097182989434183,0.00015286693837893977,1.6454835892763882
5663,TPM3 (OMIM:255310),83,17042.283486697685,5.008017480663439,8.929418855261877,0.003303224205639112,1.5090319891326547
5664,TPM3 (OMIM:609284),75,14004.921937821271,5.046818716331989,9.33409483736715,0.0007644814594371429,1.6999248496649777
5665,TPM4 (OMIM:620486),39,3981.562207563849,5.373228350288595,8.84130759067763,0.0001276219908651585,1.870779433730212
5666,TPMT (OMIM:610460),3,3.219343243149404,1.0731144143831346,1.3363772845193072,0.7400213448202568,0.24841805391659763
5667,TPO (OMIM:274500),9,144.2035095218704,4.005653042274178,8.634924396245863,1.042040545875447,1.7824119957530933
5668,TPP1 (OMIM:204500),50,5475.6430034561145,4.469912655882543,8.434144981225918,0.030896185296058608,1.4913309538303432
5669,TPP1 (OMIM:609270),68,12859.745105955273,5.645191003492219,8.823628973582482,9.774864833445439e-05,1.5796947091418063
5670,TPP2 (OMIM:619220),89,20259.963722290086,5.173637314170094,9.041084440611392,7.104736562826131e-05,1.6187322299561488
5671,TPR (OMIM:620393),108,27496.402484336482,4.758809706531063,9.067134207681542,0.0011901076561597205,1.5460908783282974
